Mesures en accel/decel 
Acc_I;Acc_Pos;Acc_Vit;Dec_I;Dec_Pos;Dec_Vit 
1367;2656;2902;0;3605;65535 
1339;2661;2893;0;3605;65535 
1312;2666;2929;0;3605;65535 
1306;2671;2912;0;3605;65535 
1345;2676;2900;0;3605;65535 
1331;2680;2896;0;3605;65535 
1364;2685;2923;0;3605;65535 
1327;2690;2918;0;3605;65535 
1390;2695;2899;0;3605;65535 
1349;2700;2895;0;3605;65535 
1340;2704;2890;0;3605;65535 
1334;2709;2910;0;3605;65535 
1336;2714;2897;0;3605;65535 
1345;2719;2893;0;3605;65535 
1311;2724;2888;0;3605;65535 
1340;2728;2926;0;3605;65535 
1316;2733;2896;0;3605;65535 
1343;2738;2893;0;3605;65535 
1336;2743;2887;0;3605;65535 
1346;2748;2923;0;3605;65535 
1356;2753;2897;0;3605;65535 
1349;2757;2890;0;3605;65535 
1336;2763;2886;0;3605;65535 
1382;2768;2916;0;3605;65535 
1323;2772;2911;0;3605;65535 
1372;2777;2888;0;3605;65535 
1315;2782;2885;0;3605;65535 
1384;2787;2922;0;3605;65535 
1370;2792;2903;0;3605;65535 
1383;2796;2891;0;3605;65535 
1346;2801;2887;0;3605;65535 
1325;2806;2919;0;3605;65535 
1359;2811;2903;0;3605;65535 
1353;2816;2891;0;3605;65535 
1369;2820;2885;0;3605;65535 
1364;2825;2919;0;3605;65535 
1373;2831;2902;0;3605;65535 
1405;2836;2883;0;3605;65535 
1369;2840;2890;0;3605;65535 
1385;2845;2916;0;3605;65535 
1335;2850;2898;0;3605;65535 
1397;2855;2885;0;3605;65535 
1372;2860;2881;0;3605;65535 
1378;2864;2877;0;3605;65535 
1366;2869;2895;0;3605;65535 
1348;2874;2883;0;3605;65535 
1327;2879;2877;0;3605;65535 
1305;2884;2872;0;3605;65535 
1338;2888;2912;0;3605;65535 
1322;2893;2880;0;3605;65535 
1309;2899;2876;0;3605;65535 
1316;2904;2871;0;3605;65535 
1341;2908;2907;0;3605;65535 
1330;2913;2877;0;3605;65535 
1310;2918;2869;0;3605;65535 
1337;2923;2871;0;3605;65535 
1337;2928;2903;0;3605;65535 
1332;2932;2886;0;3605;65535 
1341;2937;2868;0;3605;65535 
1317;2942;2864;0;3605;65535 
1366;2948;2899;0;3605;65535 
1329;2952;2882;0;3605;65535 
1375;2957;2865;0;3605;65535 
1304;2962;2860;0;3605;65535 
1370;2967;2897;0;3605;65535 
1343;2972;2879;0;3605;65535 
1397;2976;2867;0;3605;65535 
1331;2981;2858;0;3605;65535 
1330;2986;2894;0;3605;65535 
1355;2992;2876;0;3605;65535 
1360;2996;2864;0;3605;65535 
1329;3001;2856;0;3605;65535 
1293;3006;2885;0;3605;65535 
1343;3011;2881;0;3605;65535 
1353;3016;2862;0;3605;65535 
1338;3020;2859;0;3605;65535 
1320;3025;2890;0;3605;65535 
1326;3031;2873;0;3605;65535 
1341;3036;2861;0;3605;65535 
1296;3040;2858;0;3605;65535 
1300;3045;2882;0;3605;65535 
1283;3050;2881;0;3605;65535 
1354;3055;2861;0;3605;65535 
1315;3060;2850;0;3605;65535 
