Acquisition ... fait 
Tapez  1 pour afficher les mesures, 2 pour acquisition avant, 3 pour acquisition arriere: 
Mesures en accel/decel 
Acc_I;Acc_Pos;Acc_Vit;Dec_I;Dec_Pos;Dec_Vit 
1252;4598;371;0;8371;65535 
1318;4602;369;0;8371;65535 
1293;4607;369;0;8371;65535 
1310;4611;369;0;8371;65535 
1322;4615;372;0;8371;65535 
1267;4620;371;0;8371;65535 
1343;4624;369;0;8371;65535 
1273;4628;368;0;8371;65535 
1310;4632;368;0;8371;65535 
1303;4636;373;0;8371;65535 
1321;4641;369;0;8371;65535 
1318;4645;368;0;8371;65535 
1251;4649;367;0;8371;65535 
1281;4654;372;0;8371;65535 
1273;4658;370;0;8371;65535 
1329;4663;368;0;8371;65535 
1239;4667;368;0;8371;65535 
1240;4671;367;0;8371;65535 
1258;4676;372;0;8371;65535 
1229;4680;370;0;8371;65535 
1274;4684;368;0;8371;65535 
1262;4688;368;0;8371;65535 
1299;4692;367;0;8371;65535 
1241;4697;370;0;8371;65535 
1269;4701;368;0;8371;65535 
1246;4705;367;0;8371;65535 
1209;4710;368;0;8371;65535 
1293;4714;371;0;8371;65535 
1274;4719;370;0;8371;65535 
1317;4723;368;0;8371;65535 
1175;4728;368;0;8371;65535 
1204;4732;366;0;8371;65535 
1217;4736;373;0;8371;65535 
1248;4740;370;0;8371;65535 
1329;4744;368;0;8371;65535 
1267;4749;367;0;8371;65535 
1294;4753;372;0;8371;65535 
1222;4757;370;0;8371;65535 
1222;4762;367;0;8371;65535 
1214;4766;369;0;8371;65535 
1220;4771;368;0;8371;65535 
1309;4775;371;0;8371;65535 
1276;4779;370;0;8371;65535 
1298;4784;368;0;8371;65535 
1207;4788;368;0;8371;65535 
1218;4792;367;0;8371;65535 
1251;4796;372;0;8371;65535 
1287;4800;369;0;8371;65535 
1316;4805;367;0;8371;65535 
1273;4809;367;0;8371;65535 
1273;4813;372;0;8371;65535 
1238;4818;369;0;8371;65535 
1319;4822;368;0;8371;65535 
1263;4827;367;0;8371;65535 
1293;4831;367;0;8371;65535 
1322;4835;371;0;8371;65535 
1230;4840;369;0;8371;65535 
1242;4844;368;0;8371;65535 
1217;4848;367;0;8371;65535 
1214;4852;367;0;8371;65535 
1219;4856;371;0;8371;65535 
1243;4861;367;0;8371;65535 
1249;4865;367;0;8371;65535 
1214;4870;366;0;8371;65535 
1236;4874;371;0;8371;65535 
1254;4879;369;0;8371;65535 
1335;4883;367;0;8371;65535 
1239;4887;367;0;8371;65535 
1253;4892;366;0;8371;65535 
1280;4896;370;0;8371;65535 
1275;4900;369;0;8371;65535 
1340;4904;366;0;8371;65535 
1275;4908;366;0;8371;65535 
1307;4913;370;0;8371;65535 
1218;4917;368;0;8371;65535 
1243;4922;366;0;8371;65535 
1232;4926;365;0;8371;65535 
1240;4931;366;0;8371;65535 
1307;4935;369;0;8371;65535 
1258;4939;368;0;8371;65535 
1304;4944;366;0;8371;65535 
1218;4948;365;0;8371;65535 
1250;4952;365;0;8371;65535 
1271;4956;370;0;8371;65535 
1285;4961;366;0;8371;65535 
1302;4965;365;0;8371;65535 
1257;4969;365;0;8371;65535 
1270;4974;369;0;8371;65535 
1234;4978;367;0;8371;65535 
1328;4983;365;0;8371;65535 
1248;4987;365;0;8371;65535 
1255;4992;364;0;8371;65535 
1269;4996;369;0;8371;65535 
1254;5000;367;0;8371;65535 
1338;5004;365;0;8371;65535 
1284;5008;364;0;8371;65535 
1281;5013;368;0;8371;65535 
1241;5017;366;0;8371;65535 
1271;5022;365;0;8371;65535 
1235;5026;364;0;8371;65535 
1241;5031;363;0;8371;65535 
1309;5035;368;0;8371;65535 
